query,date,rank
tested,2020-10-17,3033.5
tested,2020-10-18,3228
tested,2020-10-19,3868
tested,2020-10-20,3821
tested,2020-10-21,3657
tested,2020-10-22,2841
tested,2020-10-23,3409.5
tested,2020-10-24,2155
tested,2020-10-25,1113
tested,2020-10-26,2937
tested,2020-10-27,2928
tested,2020-10-28,2294
tested,2020-10-29,2674
tested,2020-10-30,2915
tested,2020-10-31,3432
tested,2020-11-01,3045
tested,2020-11-02,2494.5
tested,2020-11-03,3475
tested,2020-11-04,4679
tested,2020-11-05,3887.5
tested,2020-11-06,2772
tested,2020-11-07,2294
tested,2020-11-08,3412
tested,2020-11-09,1799
tested,2020-11-10,3606.5
tested,2020-11-11,3001
tested,2020-11-12,1564
tested,2020-11-13,880
tested,2020-11-14,2230.5
tested,2020-11-15,2439.5
tested,2020-11-16,2490
tested,2020-11-17,2101
tested,2020-11-18,1821.5
tested,2020-11-19,2504
tested,2020-11-20,1087
tested,2020-11-21,1741.5
tested,2020-11-22,1566
tested,2020-11-23,1685
tested,2020-11-24,2531
tested,2020-11-25,1941
tested,2020-11-26,2074
tested,2020-11-27,2860.5
tested,2020-11-28,3051
tested,2020-11-29,1024
tested,2020-11-30,1667
tested,2020-12-01,1346.5
tested,2020-12-02,2221
tested,2020-12-03,2175
tested,2020-12-04,1910
tested,2020-12-05,2964.5
tested,2020-12-06,1006
tested,2020-12-07,850
tested,2020-12-08,1320
tested,2020-12-09,1607
tested,2020-12-10,2050
tested,2020-12-11,2429
tested,2020-12-12,2442
tested,2020-12-13,2640
tested,2020-12-14,3287
tested,2020-12-15,2689.5
tested,2020-12-16,2223
tested,2020-12-17,1332
tested,2020-12-18,1759
tested,2020-12-19,2450
tested,2020-12-20,2929
tested,2020-12-21,2771
tested,2020-12-22,1981.5
tested,2020-12-23,2000
tested,2020-12-24,2535
tested,2020-12-25,3310
tested,2020-12-26,3145
tested,2020-12-27,2636
tested,2020-12-28,2529
tested,2020-12-29,2351
tested,2020-12-30,2228
tested,2020-12-31,2532
tested,2021-01-01,2049
tested,2021-01-02,2210
tested,2021-01-03,2224
tested,2021-01-04,1701.5
tested,2021-01-05,2279
tested,2021-01-06,4921
tested,2021-01-07,4719
tested,2021-01-08,4249
tested,2021-01-09,4446
tested,2021-01-10,4208
tested,2021-01-11,2088
tested,2021-01-12,1784
tested,2021-01-13,2977.5
tested,2021-01-14,2923
tested,2021-01-15,3109
tested,2021-01-16,3475.5
tested,2021-01-17,3491
tested,2021-01-18,4369
tested,2021-01-19,2920
tested,2021-01-20,2889.5
tested,2021-01-21,3160.5
tested,2021-01-22,2730.5
tested,2021-01-23,2681
tested,2021-01-24,3937
tested,2021-01-25,3495
tested,2021-01-26,3020
tested,2021-01-27,3578.5
tested,2021-01-28,5134
tested,2021-01-29,3578
tested,2021-01-30,2434
tested,2021-01-31,3492
tested,2021-02-01,2878
tested,2021-02-02,3296
tested,2021-02-03,2961.5
tested,2021-02-04,4341
tested,2021-02-05,3955.5
tested,2021-02-06,4409.5
tested,2021-02-07,4173.5
tested,2021-02-08,3726
tested,2021-02-09,4348
tested,2021-02-10,4830
tested,2021-02-11,4341.5
tested,2021-02-12,4532.5
tested,2021-02-13,5693
tested,2021-02-14,3430
tested,2021-02-15,3581
tested,2021-02-16,4545
tested,2021-02-17,5823
tested,2021-02-18,4308
tested,2021-02-19,4456
tested,2021-02-20,5503.5
tested,2021-02-21,3859
tested,2021-02-22,5479
tested,2021-02-23,4443
tested,2021-02-24,2995
tested,2021-02-25,4732.5
tested,2021-02-26,4670.5
tested,2021-02-27,4035
tested,2021-02-28,4492.5
tested,2021-03-01,4556
tested,2021-03-02,5533.5
tested,2021-03-03,3608
tested,2021-03-04,3996
tested,2021-03-05,3454.5
tested,2021-03-06,4363
tested,2021-03-07,5752.5
tested,2021-03-08,3355
tested,2021-03-09,3300.5
tested,2021-03-10,5721
tested,2021-03-11,4368
tested,2021-03-12,4387
tested,2021-03-13,5859.5
tested,2021-03-14,6888
tested,2021-03-15,3696.5
tested,2021-03-16,3827
tested,2021-03-17,3098
tested,2021-03-18,4089
tested,2021-03-19,5095
tested,2021-03-20,2228
tested,2021-03-21,4097.5
tested,2021-03-22,4513.5
tested,2021-03-23,3525.5
tested,2021-03-24,3719
tested,2021-03-25,4636.5
tested,2021-03-26,5109
tested,2021-03-27,4502
tested,2021-03-28,4722
tested,2021-03-29,3884
tested,2021-03-30,3656
tested,2021-03-31,4340.5
tested,2021-04-01,4803.5
tested,2021-04-02,4025
tested,2021-04-03,4467
tested,2021-04-04,4020
tested,2021-04-05,2339
tested,2021-04-06,2341
tested,2021-04-07,3054
tested,2021-04-08,3663
tested,2021-04-09,3760.5
tested,2021-04-10,3851.5
tested,2021-04-11,4043
tested,2021-04-12,3437.5
tested,2021-04-13,3153
tested,2021-04-14,2857
tested,2021-04-15,2905
tested,2021-04-16,2470
tested,2021-04-17,2760
tested,2021-04-18,3014
tested,2021-04-19,2402
tested,2021-04-20,1618
tested,2021-04-21,2221
tested,2021-04-22,2647.5
tested,2021-04-23,3054.5
tested,2021-04-24,2703
tested,2021-04-25,2224
tested,2021-04-26,3199.5
tested,2021-04-27,3245
tested,2021-04-28,1367
tested,2021-04-29,2987.5
tested,2021-04-30,2882
tested,2021-05-01,3435
tested,2021-05-02,4564.5
tested,2021-05-03,3188.5
tested,2021-05-04,3364
tested,2021-05-05,3450
tested,2021-05-06,1789.5
tested,2021-05-07,1877
tested,2021-05-08,2351
tested,2021-05-09,3148
tested,2021-05-10,697
tested,2021-05-11,3336
tested,2021-05-12,3761.5
tested,2021-05-13,4352.5
tested,2021-05-14,3477.5
tested,2021-05-15,4103
tested,2021-05-16,4715.5
tested,2021-05-17,3572
tested,2021-05-18,4498
tested,2021-05-19,4044
tested,2021-05-20,3874.5
tested,2021-05-21,6197.5
tested,2021-05-22,5198
tested,2021-05-23,5495.5
tested,2021-05-24,5114
tested,2021-05-25,2960
tested,2021-05-26,4207
tested,2021-05-27,3595
tested,2021-05-28,2637
tested,2021-05-29,4780
tested,2021-05-30,4754.5
tested,2021-05-31,4124.5
tested,2021-06-01,5087
tested,2021-06-02,6124.5
tested,2021-06-03,5979.5
tested,2021-06-04,4804
tested,2021-06-05,4319
tested,2021-06-06,4346.5
tested,2021-06-07,4311.5
tested,2021-06-08,4133
tested,2021-06-09,4288.5
tested,2021-06-10,4624
tested,2021-06-11,4206.5
tested,2021-06-12,3924.5
tested,2021-06-13,3212.5
tested,2021-06-14,3502
tested,2021-06-15,4006
tested,2021-06-16,3379
tested,2021-06-17,4968.5
tested,2021-06-18,5286.5
tested,2021-06-19,5169
tested,2021-06-20,5043
tested,2021-06-21,3512.5
tested,2021-06-22,3537
tested,2021-06-23,4024
tested,2021-06-24,4687
tested,2021-06-25,4877.5
tested,2021-06-26,2382
tested,2021-06-27,3267
tested,2021-06-28,3776
tested,2021-06-29,4480
tested,2021-06-30,4770
tested,2021-07-01,3427
tested,2021-07-02,1224
tested,2021-07-03,3046
tested,2021-07-04,3579
tested,2021-07-05,3566
tested,2021-07-06,3483.5
tested,2021-07-07,3439.5
tested,2021-07-08,3457
tested,2021-07-09,3762
tested,2021-07-10,3903
tested,2021-07-11,4337.5
tested,2021-07-12,4400.5
tested,2021-07-13,2300
tested,2021-07-14,2769
tested,2021-07-15,2432
tested,2021-07-16,1536
tested,2021-07-17,1269
tested,2021-07-18,1724
tested,2021-07-19,2101
tested,2021-07-20,2188
tested,2021-07-21,2926.5
tested,2021-07-22,3554.5
tested,2021-07-23,3426
tested,2021-07-24,3412.5
tested,2021-07-25,3637
tested,2021-07-26,2629
tested,2021-07-27,1932.5
tested,2021-07-28,2242
tested,2021-07-29,2674
tested,2021-07-30,1776
tested,2021-07-31,1521
tested,2021-08-01,2103
tested,2021-08-02,1781
tested,2021-08-03,2574.5
tested,2021-08-04,2959
tested,2021-08-05,1561
tested,2021-08-06,1921
tested,2021-08-07,2983
tested,2021-08-08,2898
tested,2021-08-09,2796
tested,2021-08-10,3000.5
tested,2021-08-11,2500
tested,2021-08-12,2739
tested,2021-08-13,2279
tested,2021-08-14,2993.5
tested,2021-08-15,3809
tested,2021-08-16,3949.5
tested,2021-08-17,1260
tested,2021-08-18,2731
tested,2021-08-19,2868
tested,2021-08-20,2973.5
tested,2021-08-21,2637.5
tested,2021-08-22,2654.5
tested,2021-08-23,2776
tested,2021-08-24,3369
tested,2021-08-25,3593
tested,2021-08-26,3638
tested,2021-08-27,3803
tested,2021-08-28,3753.5
tested,2021-08-29,4355
tested,2021-08-30,4539
tested,2021-08-31,4300
tested,2021-09-01,2981
tested,2021-09-02,2313
tested,2021-09-03,3430
tested,2021-09-04,2595
tested,2021-09-05,3101
tested,2021-09-06,4205
tested,2021-09-07,4377.5
tested,2021-09-08,4938.5
tested,2021-09-09,2568
tested,2021-09-10,2512
tested,2021-09-11,3868
tested,2021-09-12,4387
tested,2021-09-13,4335
tested,2021-09-14,3826
tested,2021-09-15,3180.5
tested,2021-09-16,3539.5
tested,2021-09-17,3903.5
tested,2021-09-18,4397
tested,2021-09-19,4116.5
tested,2021-09-20,3541
tested,2021-09-21,4283
tested,2021-09-22,3167
tested,2021-09-23,3992
tested,2021-09-24,2462.5
tested,2021-09-25,3919
tested,2021-09-26,3640.5
tested,2021-09-27,3055
tested,2021-09-28,3196
tested,2021-09-29,3340
tested,2021-09-30,3569
tested,2021-10-01,2777
tested,2021-10-02,4684
tested,2021-10-03,4172
tested,2021-10-04,4144
tested,2021-10-05,4842
tested,2021-10-06,5773.5
tested,2021-10-07,5176.5
tested,2021-10-08,5216
tested,2021-10-09,4784.5
tested,2021-10-10,3801.5
tested,2021-10-11,5040.5
tested,2021-10-12,4349.5
tested,2021-10-13,4600.5
tested,2021-10-14,4709.5
tested,2021-10-15,4195
tested,2021-10-16,3218
tested,2021-10-17,4521
pandemic,2018-01-02,108606.5
pandemic,2018-01-03,115079
pandemic,2018-01-04,125715
pandemic,2018-01-05,165043
pandemic,2018-01-06,129002.5
pandemic,2018-01-07,111659
pandemic,2018-01-08,99396
pandemic,2018-01-09,56615
pandemic,2018-01-10,64483.5
pandemic,2018-01-11,74110.5
pandemic,2018-01-12,96260
pandemic,2018-01-13,72572
pandemic,2018-01-14,108563
pandemic,2018-01-15,81825.5
pandemic,2018-01-16,65660
pandemic,2018-01-17,49983
pandemic,2018-01-18,69394.5
pandemic,2018-01-19,74228.5
pandemic,2018-01-20,90413.5
pandemic,2018-01-21,73104
pandemic,2018-01-22,88393.5
pandemic,2018-01-23,98457
pandemic,2018-01-24,115029
pandemic,2018-01-25,93780.5
pandemic,2018-01-26,39292.5
pandemic,2018-01-27,47334
pandemic,2018-01-28,96400
pandemic,2018-01-29,65704
pandemic,2018-01-30,81227.5
pandemic,2018-01-31,97086.5
pandemic,2018-02-01,97724
pandemic,2018-02-02,37386
pandemic,2018-02-03,48436
pandemic,2018-02-04,70044
pandemic,2018-02-05,109417
pandemic,2018-02-06,87577
pandemic,2018-02-07,74768.5
pandemic,2018-02-08,71581.5
pandemic,2018-02-09,55601.5
pandemic,2018-02-10,66617.5
pandemic,2018-02-11,81510.5
pandemic,2018-02-12,70097
pandemic,2018-02-13,72578.5
pandemic,2018-02-14,34067.5
pandemic,2018-02-15,27642.5
pandemic,2018-02-16,74640.5
pandemic,2018-02-17,100237.5
pandemic,2018-02-18,102719
pandemic,2018-02-19,112504.5
pandemic,2018-02-20,92561.5
pandemic,2018-02-21,159956.5
pandemic,2018-02-22,176449
pandemic,2018-02-23,131306.5
pandemic,2018-02-24,149661.5
pandemic,2018-02-25,81636
pandemic,2018-02-26,164672.5
pandemic,2018-02-27,107314
pandemic,2018-02-28,146147
pandemic,2018-03-01,114096.5
pandemic,2018-03-02,169102.5
pandemic,2018-03-03,145403.5
pandemic,2018-03-04,125415
pandemic,2018-03-05,116489.5
pandemic,2018-03-06,55412
pandemic,2018-03-07,68718.5
pandemic,2018-03-08,101040
pandemic,2018-03-09,127996.5
pandemic,2018-03-10,111279
pandemic,2018-03-11,74307.5
pandemic,2018-03-12,86269
pandemic,2018-03-13,104256
pandemic,2018-03-14,120933
pandemic,2018-03-15,115139
pandemic,2018-03-16,184140
pandemic,2018-03-17,171397
pandemic,2018-03-18,134836.5
pandemic,2018-03-19,151885
pandemic,2018-03-20,137294.5
pandemic,2018-03-21,108816.5
pandemic,2018-03-22,59010
pandemic,2018-03-23,117043
pandemic,2018-03-24,146563.5
pandemic,2018-03-25,138704.5
pandemic,2018-03-26,137848.5
pandemic,2018-03-27,121387
pandemic,2018-03-28,113543.5
pandemic,2018-03-29,116702.5
pandemic,2018-03-30,175745
pandemic,2018-03-31,179606
pandemic,2018-04-01,200359.5
pandemic,2018-04-02,159429.5
pandemic,2018-04-03,125788.5
pandemic,2018-04-04,135940.5
pandemic,2018-04-05,169643
pandemic,2018-04-06,158121
pandemic,2018-04-07,205785
pandemic,2018-04-08,210648.5
pandemic,2018-04-09,143149.5
pandemic,2018-04-10,114566
pandemic,2018-04-11,144446
pandemic,2018-04-12,117799.5
pandemic,2018-04-13,142759.5
pandemic,2018-04-14,141681
pandemic,2018-04-15,232235
pandemic,2018-04-16,175993
pandemic,2018-04-17,127831.5
pandemic,2018-04-18,147626.5
pandemic,2018-04-19,138715.5
pandemic,2018-04-20,155003
pandemic,2018-04-21,274860
pandemic,2018-04-22,204419.5
pandemic,2018-04-23,165004.5
pandemic,2018-04-24,176210.5
pandemic,2018-04-25,149677.5
pandemic,2018-04-26,196680
pandemic,2018-04-27,64584
pandemic,2018-04-28,44290.5
pandemic,2018-04-29,49107.5
pandemic,2018-04-30,44685.5
pandemic,2018-05-01,71220
pandemic,2018-05-02,102214.5
pandemic,2018-05-03,120088.5
pandemic,2018-05-04,113572.5
pandemic,2018-05-05,103964.5
pandemic,2018-05-06,152297
pandemic,2018-05-07,87057.5
pandemic,2018-05-08,99367.5
pandemic,2018-05-09,201280.5
pandemic,2018-05-10,24238
pandemic,2018-05-11,33020
pandemic,2018-05-12,22583
pandemic,2018-05-13,37012
pandemic,2018-05-14,14519
pandemic,2018-05-15,22535.5
pandemic,2018-05-16,80726.5
pandemic,2018-05-17,84645
pandemic,2018-05-18,114209.5
pandemic,2018-05-19,138666.5
pandemic,2018-05-20,138820
pandemic,2018-05-21,64397
pandemic,2018-05-22,91652.5
pandemic,2018-05-23,126501
pandemic,2018-05-24,132492.5
pandemic,2018-05-25,115423.5
pandemic,2018-05-26,86563.5
pandemic,2018-05-27,91641
pandemic,2018-05-28,152407.5
pandemic,2018-05-29,113989.5
pandemic,2018-05-30,77382.5
pandemic,2018-05-31,131494.5
pandemic,2018-06-01,105428
pandemic,2018-06-02,126949.5
pandemic,2018-06-03,110089.5
pandemic,2018-06-04,123076.5
pandemic,2018-06-05,90491.5
pandemic,2018-06-06,83981
pandemic,2018-06-07,102912
pandemic,2018-06-08,71520
pandemic,2018-06-09,124730
pandemic,2018-06-10,133756
pandemic,2018-06-11,105561
pandemic,2018-06-12,87409
pandemic,2018-06-13,145349.5
pandemic,2018-06-14,82106.5
pandemic,2018-06-15,84446
pandemic,2018-06-16,106801.5
pandemic,2018-06-17,177287.5
pandemic,2018-06-18,50777.5
pandemic,2018-06-19,82638.5
pandemic,2018-06-20,143573.5
pandemic,2018-06-21,105997
pandemic,2018-06-22,123929.5
pandemic,2018-06-23,229260
pandemic,2018-06-24,155203
pandemic,2018-06-25,106536.5
pandemic,2018-06-26,154827.5
pandemic,2018-06-27,137898.5
pandemic,2018-06-28,166815.5
pandemic,2018-06-29,100886
pandemic,2018-06-30,147174
pandemic,2018-07-01,242640
pandemic,2018-07-02,222381
pandemic,2018-07-03,167189
pandemic,2018-07-04,146479.5
pandemic,2018-07-05,152206
pandemic,2018-07-06,181369
pandemic,2018-07-07,170860.5
pandemic,2018-07-08,160429
pandemic,2018-07-09,96685.5
pandemic,2018-07-10,183595.5
pandemic,2018-07-11,29034.5
pandemic,2018-07-12,46606.5
pandemic,2018-07-13,109339
pandemic,2018-07-14,254972
pandemic,2018-07-15,166273.5
pandemic,2018-07-16,169135.5
pandemic,2018-07-17,146133
pandemic,2018-07-18,119007.5
pandemic,2018-07-19,83762.5
pandemic,2018-07-20,151602
pandemic,2018-07-21,97711
pandemic,2018-07-22,150660.5
pandemic,2018-07-23,120911
pandemic,2018-07-24,131681
pandemic,2018-07-25,60213.5
pandemic,2018-07-26,62638.5
pandemic,2018-07-27,115370
pandemic,2018-07-28,158677.5
pandemic,2018-07-29,174232
pandemic,2018-07-30,99157.5
pandemic,2018-07-31,128403.5
pandemic,2018-08-01,105790.5
pandemic,2018-08-02,103334.5
pandemic,2018-08-03,91096
pandemic,2018-08-04,104871
pandemic,2018-08-05,153528.5
pandemic,2018-08-06,135518.5
pandemic,2018-08-07,191942
pandemic,2018-08-08,155866.5
pandemic,2018-08-09,108826.5
pandemic,2018-08-10,89437.5
pandemic,2018-08-11,162664.5
pandemic,2018-08-12,179903
pandemic,2018-08-13,41981
pandemic,2018-08-14,75778
pandemic,2018-08-15,115440.5
pandemic,2018-08-16,118152
pandemic,2018-08-17,141406.5
pandemic,2018-08-18,180318.5
pandemic,2018-08-19,136723.5
pandemic,2018-08-20,119220
pandemic,2018-08-21,61516.5
pandemic,2018-08-22,97604.5
pandemic,2018-08-23,144340.5
pandemic,2018-08-24,140597.5
pandemic,2018-08-25,97886.5
pandemic,2018-08-26,156429
pandemic,2018-08-27,100282
pandemic,2018-08-28,122130.5
pandemic,2018-08-29,107277
pandemic,2018-08-30,116491
pandemic,2018-08-31,170828
pandemic,2018-09-01,194462.5
pandemic,2018-09-02,135160.5
pandemic,2018-09-03,135555.5
pandemic,2018-09-04,136197.5
pandemic,2018-09-05,69199
pandemic,2018-09-06,99707
pandemic,2018-09-07,81973.5
pandemic,2018-09-08,126858.5
pandemic,2018-09-09,113843
pandemic,2018-09-10,134400.5
pandemic,2018-09-11,139360.5
pandemic,2018-09-12,111383.5
pandemic,2018-09-13,98150
pandemic,2018-09-14,95237
pandemic,2018-09-15,133921.5
pandemic,2018-09-16,226300
pandemic,2018-09-17,131983.5
pandemic,2018-09-18,81647.5
pandemic,2018-09-19,88214
pandemic,2018-09-20,74547.5
pandemic,2018-09-21,63654
pandemic,2018-09-22,83723.5
pandemic,2018-09-23,72039
pandemic,2018-09-24,101660.5
pandemic,2018-09-25,59917.5
pandemic,2018-09-26,94803.5
pandemic,2018-09-27,114881
pandemic,2018-09-28,114997.5
pandemic,2018-09-29,138547
pandemic,2018-09-30,121228.5
pandemic,2018-10-01,83288
pandemic,2018-10-02,150539
pandemic,2018-10-03,173667.5
pandemic,2018-10-04,196045
pandemic,2018-10-05,120274
pandemic,2018-10-06,117051.5
pandemic,2018-10-07,135288
pandemic,2018-10-08,100822
pandemic,2018-10-09,97288
pandemic,2018-10-10,101222.5
pandemic,2018-10-11,118537.5
pandemic,2018-10-12,119298
pandemic,2018-10-13,192118.5
pandemic,2018-10-14,212491
pandemic,2018-10-15,52508
pandemic,2018-10-16,86151
pandemic,2018-10-17,92821
pandemic,2018-10-18,103818.5
pandemic,2018-10-19,80184.5
pandemic,2018-10-20,106617
pandemic,2018-10-21,173067
pandemic,2018-10-22,129977
pandemic,2018-10-23,92142
pandemic,2018-10-24,102361.5
pandemic,2018-10-25,116798.5
pandemic,2018-10-26,67075.5
pandemic,2018-10-27,117330
pandemic,2018-10-28,79307
pandemic,2018-10-29,98863
pandemic,2018-10-30,92261
pandemic,2018-10-31,115648
pandemic,2018-11-01,60359.5
pandemic,2018-11-02,64932
pandemic,2018-11-03,174291.5
pandemic,2018-11-04,125183.5
pandemic,2018-11-05,86874.5
pandemic,2018-11-06,138686
pandemic,2018-11-07,147247
pandemic,2018-11-08,95079
pandemic,2018-11-09,127039
pandemic,2018-11-10,155698.5
pandemic,2018-11-11,15727.5
pandemic,2018-11-12,39701.5
pandemic,2018-11-13,117110.5
pandemic,2018-11-14,122881.5
pandemic,2018-11-15,90075.5
pandemic,2018-11-16,107603.5
pandemic,2018-11-17,126842
pandemic,2018-11-18,165615.5
pandemic,2018-11-19,55888
pandemic,2018-11-20,59379.5
pandemic,2018-11-21,89393.5
pandemic,2018-11-22,86590.5
pandemic,2018-11-23,134797
pandemic,2018-11-24,103690
pandemic,2018-11-25,47593.5
pandemic,2018-11-26,77796.5
pandemic,2018-11-27,86725
pandemic,2018-11-28,99496
pandemic,2018-11-29,62842
pandemic,2018-11-30,47440.5
pandemic,2018-12-01,16965
pandemic,2018-12-02,39070
pandemic,2018-12-03,77009
pandemic,2018-12-04,103842
pandemic,2018-12-05,90614.5
pandemic,2018-12-06,86665.5
pandemic,2018-12-07,71985.5
pandemic,2018-12-08,94106.5
pandemic,2018-12-09,110012.5
pandemic,2018-12-10,81430
pandemic,2018-12-11,145547
pandemic,2018-12-12,164359
pandemic,2018-12-13,57236.5
pandemic,2018-12-14,69897.5
pandemic,2018-12-15,127513.5
pandemic,2018-12-16,119383.5
pandemic,2018-12-17,108768
pandemic,2018-12-18,96816
pandemic,2018-12-19,111562
pandemic,2018-12-20,88802.5
pandemic,2018-12-21,107910.5
pandemic,2018-12-22,174788
pandemic,2018-12-23,143571.5
pandemic,2018-12-24,58778.5
pandemic,2018-12-25,77384
pandemic,2018-12-26,80614.5
pandemic,2018-12-27,155051.5
pandemic,2018-12-28,54005.5
pandemic,2018-12-29,86224
pandemic,2018-12-30,164417
pandemic,2018-12-31,77077.5
pandemic,2019-01-01,67827
pandemic,2019-01-02,124154.5
pandemic,2019-01-03,117385
pandemic,2019-01-04,75582.5
pandemic,2019-01-05,138158
pandemic,2019-01-06,154565
pandemic,2019-01-07,173758
pandemic,2019-01-08,140078
pandemic,2019-01-09,247687.5
pandemic,2019-01-10,164250.5
pandemic,2019-01-11,107666.5
pandemic,2019-01-12,84707
pandemic,2019-01-13,192198.5
pandemic,2019-01-14,122787
pandemic,2019-01-15,131281
pandemic,2019-01-16,37642
pandemic,2019-01-17,50449.5
pandemic,2019-01-18,66993
pandemic,2019-01-19,120847
pandemic,2019-01-20,115300.5
pandemic,2019-01-21,123801.5
pandemic,2019-01-22,95340.5
pandemic,2019-01-23,96313.5
pandemic,2019-01-24,138279
pandemic,2019-01-25,180284
pandemic,2019-01-26,182926
pandemic,2019-01-27,171154
pandemic,2019-01-28,171863.5
pandemic,2019-01-29,79963.5
pandemic,2019-01-30,76365.5
pandemic,2019-01-31,117936.5
pandemic,2019-02-01,134118.5
pandemic,2019-02-02,105603.5
pandemic,2019-02-03,138219.5
pandemic,2019-02-04,100900
pandemic,2019-02-05,118508
pandemic,2019-02-06,92829.5
pandemic,2019-02-07,39976.5
pandemic,2019-02-08,109896
pandemic,2019-02-09,164303.5
pandemic,2019-02-10,127304.5
pandemic,2019-02-11,108328.5
pandemic,2019-02-12,124451.5
pandemic,2019-02-13,125636
pandemic,2019-02-14,114325.5
pandemic,2019-02-15,110152
pandemic,2019-02-16,115717
pandemic,2019-02-17,173319
pandemic,2019-02-18,216154
pandemic,2019-02-19,140115
pandemic,2019-02-20,135299
pandemic,2019-02-21,101209.5
pandemic,2019-02-22,208058
pandemic,2019-02-23,152275.5
pandemic,2019-02-24,124757.5
pandemic,2019-02-25,131639.5
pandemic,2019-02-26,135360.5
pandemic,2019-02-27,151654.5
pandemic,2019-02-28,114603
pandemic,2019-03-01,113220.5
pandemic,2019-03-02,201250.5
pandemic,2019-03-03,164645.5
pandemic,2019-03-04,124910.5
pandemic,2019-03-05,116519
pandemic,2019-03-06,128745.5
